county_fips,TotalPop,Hispanic,White,Black,Native,Asian,DEMOCRAT,GREEN,LIBERTARIAN,OTHER,REPUBLICAN
18091,111280,5.7821426,78.575,12.3785715,0.22857143,0.63214284,22427.0,0.0,968.0,0.0,25997.0
18093,45814,1.76,95.6,0.44,0.15,0.73,4961.0,0.0,463.0,0.0,15601.0
18095,130280,3.7864864,84.932434,8.286487,0.054054055,0.43243244,19524.0,12.0,1026.0,16.0,31215.0
18097,926335,9.59866,55.694195,29.690178,0.20803571,2.099107,247772.0,254.0,7228.0,190.0,134175.0
18099,46962,8.866667,88.75,0.59166664,0.14166667,0.59166664,5712.0,4.0,362.0,5.0,13844.0
18101,10262,0.3,97.333336,0.26666668,0.36666667,0.56666666,1011.0,0.0,104.0,0.0,4029.0
18103,36211,2.58,88.92,6.18,0.85,0.25,3235.0,5.0,306.0,2.0,10925.0
18105,142404,3.316129,85.241936,2.8451612,0.23870967,5.4548388,39861.0,88.0,1105.0,26.0,22071.0
18107,38172,4.0333333,93.12222,0.75555557,0.23333333,0.62222224,4213.0,0.0,326.0,0.0,12659.0
18109,69403,1.4461539,96.33846,0.42307693,0.053846154,0.72307694,7781.0,2.0,862.0,2.0,27512.0
18111,14057,5.725,92.0,0.25,0.175,0.3,1509.0,0.0,140.0,0.0,4942.0
18113,47546,9.99,87.89,0.45,0.08,0.55,4660.0,0.0,335.0,0.0,14195.0
18115,6033,0.0,98.85,1.05,0.0,0.0,668.0,0.0,353.0,0.0,2054.0
18117,19725,1.2666667,95.816666,1.4166666,0.083333336,0.3,2224.0,0.0,174.0,2.0,6432.0
18119,21192,0.7,96.54,0.66,0.3,0.18,2420.0,0.0,198.0,0.0,7286.0
18121,17107,1.3,95.4,1.775,0.15,0.075,1503.0,0.0,110.0,0.0,5400.0
18123,19414,1.48,94.62,2.52,0.08,0.3,3203.0,0.0,174.0,0.0,5345.0
18125,12687,0.225,99.15,0.2,0.0,0.075,1415.0,0.0,113.0,0.0,4692.0
18127,166570,9.12,84.76667,3.1933334,0.23333333,1.2833333,39746.0,66.0,1656.0,33.0,45008.0
18129,25567,1.0142857,96.11429,1.3714286,0.0,0.6571429,3811.0,2.0,214.0,3.0,9206.0
18131,13047,2.7,95.1,0.325,0.1,0.375,1463.0,0.0,97.0,0.0,4246.0
18133,37650,1.5142857,92.957146,3.5,0.12857144,0.74285716,3946.0,0.0,371.0,2.0,12278.0
18135,25596,2.9375,94.7,0.4,0.125,0.05,2513.0,1.0,243.0,1.0,8312.0
18137,28612,1.7,95.95,0.6,0.3,1.0833334,2774.0,4.0,229.0,3.0,11261.0
18139,16991,1.38,96.36,0.96,0.0,0.22,1754.0,0.0,143.0,0.0,6035.0
18141,267246,9.461333,68.088,17.477333,0.328,1.7573333,59896.0,55.0,1925.0,198.0,53164.0
18143,23783,1.78,96.5,0.24,0.12,0.32,2701.0,1.0,134.0,0.0,7331.0
18145,44441,4.58,91.9,1.24,0.06,0.73,5023.0,0.0,400.0,0.0,14568.0
18147,20856,1.84,96.26,0.66,0.26,0.2,3213.0,0.0,199.0,0.0,7357.0
18149,23117,3.1857142,94.88571,0.5857143,0.057142857,0.32857144,2650.0,0.0,174.0,0.0,7466.0
18151,34267,2.9555554,94.744446,0.21111111,0.055555556,0.46666667,4513.0,7.0,312.0,3.0,11327.0
18153,21111,1.52,92.52,4.36,0.24,0.18,2153.0,0.0,150.0,0.0,6691.0
18155,10500,0.6666667,96.63333,0.96666664,0.2,0.3,964.0,0.0,55.0,2.0,3133.0
18157,180952,8.205405,76.98379,4.9135137,0.105405405,7.8054056,35017.0,10.0,1832.0,8.0,34581.0
18159,15573,2.925,95.55,0.15,0.0,0.025,1834.0,1.0,171.0,0.0,6110.0
18161,7299,0.65,96.2,0.15,0.0,0.55,736.0,0.0,59.0,0.0,2688.0
18163,181305,2.5125,81.79792,11.84375,0.175,0.71666664,34415.0,45.0,1322.0,36.0,41844.0
18165,15860,0.88,97.54,0.24,0.38,0.26,2145.0,0.0,151.0,1.0,5184.0
18167,108268,2.432143,86.203575,5.8428574,0.20714286,1.3607143,18123.0,15.0,900.0,11.0,24545.0
18169,32358,2.175,95.0,0.75,0.8,0.2875,3494.0,1.0,317.0,2.0,10762.0
18171,8367,1.3,97.05,0.5,0.15,0.1,974.0,0.0,96.0,1.0,3401.0
18173,60995,1.6272727,93.73637,1.4636364,0.2090909,1.6727272,11923.0,9.0,557.0,14.0,21326.0
18175,27930,1.2666667,96.86667,0.13333334,0.36666667,0.16666667,2784.0,6.0,233.0,2.0,9114.0
18177,67866,2.5705884,90.011765,4.111765,0.052941177,0.6882353,9524.0,14.0,571.0,3.0,17567.0
18179,27796,2.3714285,95.65714,0.5714286,0.27142859,0.5714286,2928.0,2.0,261.0,4.0,10855.0
18181,24388,6.9375,90.65,0.375,0.0375,0.275,3032.0,2.0,170.0,5.0,7957.0
18183,33330,1.6857142,96.185715,0.2857143,0.54285717,0.3,4234.0,3.0,453.0,4.0,12862.0
19001,7426,1.4,97.3,0.3,0.0,0.26666668,1198.0,4.0,35.0,18.0,2922.0
19003,3892,0.75,97.1,0.65,0.0,0.3,590.0,1.0,27.0,7.0,1535.0
19005,14060,4.98,92.64,0.72,0.06,0.32,2576.0,4.0,71.0,27.0,4744.0
19007,12669,1.52,96.26,0.28,0.04,0.36,1891.0,9.0,72.0,22.0,4522.0
19009,5869,0.76666665,97.566666,0.16666667,0.16666667,0.3,1071.0,7.0,32.0,11.0,2299.0
19011,25803,1.6142857,96.61429,0.55714285,0.028571429,0.15714286,5160.0,29.0,186.0,59.0,9208.0
19013,132496,4.9210525,78.163155,12.968421,0.21052632,1.5236843,35647.0,103.0,722.0,308.0,29813.0
19015,26401,2.3428571,94.92857,0.74285716,0.24285714,0.34285715,6303.0,24.0,198.0,86.0,8729.0
19017,24539,1.275,95.875,1.1375,0.225,0.725,5958.0,24.0,185.0,55.0,8324.0
19019,20998,1.4666667,96.333336,0.33333334,0.36666667,0.55,4169.0,20.0,96.0,59.0,6430.0
19021,20507,16.633333,75.45,1.85,0.016666668,4.766667,2961.0,10.0,66.0,56.0,5074.0
19023,14966,1.12,97.2,0.32,0.08,0.48,2424.0,14.0,68.0,36.0,5556.0
19025,9914,1.725,94.825,1.45,0.45,0.275,1470.0,3.0,59.0,28.0,3698.0
19027,20629,2.05,96.183334,1.1166667,0.1,0.1,3454.0,13.0,68.0,34.0,7766.0
19029,13590,1.78,96.3,0.46,0.18,0.48,2201.0,8.0,61.0,27.0,4979.0
19031,18375,1.64,96.26,0.42,0.02,0.66,4337.0,22.0,124.0,36.0,6184.0
19033,43481,3.709091,92.69091,1.209091,0.12727273,0.9,10941.0,42.0,196.0,123.0,12499.0
19035,11853,2.75,95.2,0.275,0.3,0.175,1936.0,3.0,48.0,21.0,4510.0
19037,12244,2.15,96.425,0.35,0.075,0.475,2233.0,10.0,47.0,19.0,4322.0
19039,9280,8.0,91.36667,0.13333334,0.0,0.33333334,1466.0,3.0,34.0,14.0,3153.0
19041,16537,2.175,95.425,0.45,0.2,0.275,2662.0,8.0,101.0,40.0,6158.0
19043,17806,1.8166667,96.5,0.8,0.033333335,0.31666666,3340.0,18.0,82.0,35.0,6119.0
19045,48365,3.125,91.36667,2.7916667,0.4,0.68333334,10812.0,47.0,314.0,104.0,13410.0
19047,17252,15.6,81.56,0.76,0.44,0.14,2220.0,8.0,42.0,22.0,4862.0
19049,74892,7.06,87.293335,1.1666666,0.07333333,2.5933332,26879.0,57.0,744.0,180.0,28162.0
19051,8742,1.3,97.15,0.2,0.0,0.3,1013.0,5.0,30.0,19.0,3035.0
19053,8249,2.2666667,94.2,1.3,0.4,0.8,1120.0,11.0,29.0,26.0,2618.0
19055,17507,1.05,97.325,0.2,0.0,0.325,3157.0,15.0,87.0,56.0,6688.0
19057,40208,3.0,88.8,4.8545456,0.10909091,0.6454545,8893.0,52.0,275.0,94.0,10642.0
19059,16967,1.34,97.12,0.26,0.12,0.18,3661.0,8.0,92.0,31.0,7452.0
19061,95906,2.3038461,91.488464,2.2192307,0.08461539,1.2961539,25657.0,125.0,556.0,230.0,27358.0
19063,9917,7.425,90.25,1.2,0.5,0.125,1520.0,12.0,36.0,17.0,3268.0
19065,20589,2.057143,94.814285,1.0428572,0.27142859,0.7285714,3835.0,27.0,102.0,48.0,6174.0
19067,16050,2.2,94.08,1.46,0.0,0.48,3172.0,10.0,63.0,40.0,4747.0
19069,10489,10.033334,88.166664,0.73333335,0.0,0.3,1626.0,5.0,45.0,21.0,3433.0
19071,7106,2.4666667,95.53333,0.13333334,0.46666667,0.0,1080.0,6.0,37.0,17.0,2717.0
19073,9174,2.625,95.275,0.05,0.05,0.375,1769.0,4.0,36.0,19.0,3229.0
19075,12407,1.05,97.525,0.325,0.15,0.425,2206.0,12.0,87.0,26.0,4945.0
19077,10740,2.1,96.23333,0.6,0.1,0.13333334,1985.0,7.0,79.0,20.0,4280.0
19079,15297,4.34,91.66,0.68,0.0,1.96,2843.0,7.0,71.0,40.0,4982.0
19081,11092,3.725,94.0,0.7,0.175,0.3,1683.0,7.0,49.0,32.0,4401.0
19083,17393,4.45,92.566666,0.9,0.3,0.8833333,2976.0,11.0,105.0,33.0,5864.0
19085,14467,1.24,96.84,0.06,0.44,0.26,2440.0,9.0,85.0,41.0,5580.0
19087,20080,4.1,89.86,2.04,0.28,1.98,3275.0,15.0,128.0,39.0,6525.0
19089,9494,1.2666667,97.1,0.33333334,0.0,0.23333333,1772.0,10.0,23.0,20.0,3133.0
19091,9674,3.575,94.875,0.125,0.075,0.225,1442.0,4.0,39.0,17.0,3825.0
19093,7071,1.8333334,96.3,0.53333336,0.33333334,0.33333334,917.0,6.0,27.0,14.0,2885.0
19095,16344,2.325,95.825,0.875,0.05,0.225,3547.0,15.0,102.0,43.0,6035.0
19097,19572,1.2666667,96.03333,0.16666667,0.083333336,0.35,4029.0,13.0,79.0,57.0,6957.0
19099,36726,1.6111112,94.98889,1.3,0.2888889,0.6888889,7737.0,30.0,207.0,85.0,12125.0
19101,17318,3.025,83.775,1.225,0.125,7.25,4319.0,32.0,95.0,37.0,4476.0
19103,139436,5.025,80.8875,5.7875,0.2125,5.8791666,59177.0,213.0,964.0,291.0,23206.0
19105,20560,1.54,94.92,1.62,1.06,0.4,4213.0,15.0,118.0,47.0,6596.0
19107,10291,1.4,96.975,0.0,0.25,0.2,1414.0,2.0,51.0,27.0,3809.0
19109,15280,1.9166666,95.98333,0.4,0.05,0.4,2696.0,10.0,61.0,35.0,6288.0
19111,35369,3.2,91.527275,2.8545454,0.018181818,0.37272727,6541.0,34.0,240.0,111.0,9808.0
19113,216640,2.942222,87.833336,4.6266665,0.20222223,1.7777778,70874.0,325.0,2015.0,500.0,53744.0
19115,11271,15.8,80.3,0.8,0.2,2.3333333,1726.0,5.0,67.0,28.0,3506.0
19117,8731,0.325,97.45,0.2,0.275,0.325,1284.0,6.0,30.0,15.0,3295.0
19119,11723,2.2666667,96.36667,0.06666667,0.2,0.36666667,1067.0,6.0,56.0,16.0,5718.0
19121,15644,1.4,96.5,0.5,0.033333335,0.96666664,3134.0,12.0,124.0,29.0,6525.0
19123,22396,1.9142857,94.14286,1.4142857,0.071428575,1.2,2894.0,13.0,134.0,43.0,8320.0
19125,33248,1.9125,95.1,0.575,0.2,0.875,6178.0,24.0,233.0,75.0,12722.0
19127,40962,17.75,76.63,1.5,0.29,2.53,8176.0,31.0,216.0,103.0,9610.0
19129,14862,2.54,95.16,0.76,0.34,0.08,2508.0,12.0,100.0,32.0,5616.0
19131,10762,1.3,97.7,0.13333334,0.033333335,0.1,2053.0,9.0,56.0,20.0,3684.0
19133,9088,1.85,95.675,0.425,1.0,0.15,1407.0,3.0,36.0,20.0,3262.0
19135,8002,1.0333333,94.7,0.13333334,0.033333335,0.6333333,1078.0,3.0,21.0,8.0,2978.0
19137,10465,3.05,94.875,0.0,0.175,0.025,1583.0,6.0,50.0,22.0,3666.0
19139,42913,16.87,78.98,1.49,0.17,1.07,9372.0,57.0,293.0,84.0,10865.0
19141,14092,3.85,93.9,0.525,0.15,0.75,1569.0,6.0,77.0,28.0,5871.0
19143,6211,6.5,91.7,0.45,0.35,0.25,601.0,4.0,18.0,10.0,2695.0
19145,15660,2.95,92.2,1.7333333,0.41666666,1.2,2086.0,10.0,76.0,28.0,5328.0
19147,9208,1.8,96.35,0.85,0.1,0.3,1519.0,8.0,43.0,10.0,3378.0
19149,24853,3.9666667,94.23333,0.5,0.06666667,0.31666666,3494.0,13.0,112.0,54.0,10515.0
19151,7127,3.3333333,94.166664,1.3333334,0.06666667,0.16666667,933.0,2.0,37.0,19.0,2832.0
19153,452369,8.862886,76.95876,7.2938147,0.18969072,4.182474,146250.0,487.0,3322.0,1132.0,107564.0
19155,93213,7.2533336,88.87334,1.1666666,0.25,0.6166667,18575.0,93.0,552.0,172.0,26352.0
19157,18705,2.68,93.46,0.88,0.06,1.68,4306.0,26.0,90.0,45.0,5673.0
19159,5061,1.4,96.6,0.2,0.55,0.4,709.0,2.0,18.0,11.0,1974.0
19161,10101,2.55,95.875,0.575,0.025,0.0,1389.0,6.0,47.0,24.0,4069.0
19163,169994,6.9382977,80.38085,8.1957445,0.24468085,1.9638298,46926.0,209.0,1124.0,382.0,43958.0
19165,11992,2.05,96.075,0.225,0.1,0.45,1959.0,7.0,83.0,35.0,4711.0
19167,34509,9.585714,88.24286,0.41428572,0.2,0.64285713,3019.0,23.0,170.0,64.0,15775.0
19169,93586,2.835,85.965,2.395,0.165,6.39,29175.0,147.0,924.0,251.0,20541.0
19171,17479,7.45,84.25,0.51666665,6.15,0.28333333,3577.0,19.0,87.0,40.0,5325.0
19173,6213,6.6666665,91.86667,0.2,0.06666667,0.56666666,746.0,1.0,17.0,15.0,2470.0
19175,12575,2.25,95.525,0.775,0.375,0.4,2061.0,10.0,61.0,29.0,4024.0
19177,7432,1.15,97.0,0.3,0.1,0.3,875.0,6.0,23.0,17.0,2870.0
19179,35315,10.409091,84.854546,2.1545455,0.07272727,0.90909094,5821.0,22.0,200.0,54.0,9536.0
19181,47542,2.25,94.95,0.68333334,0.15,0.35,12574.0,51.0,430.0,116.0,17868.0
19183,22017,6.34,91.0,0.82,0.0,0.42,4561.0,21.0,144.0,48.0,6991.0
19185,6384,0.96666664,96.8,0.43333334,0.26666668,0.06666667,727.0,3.0,20.0,15.0,2344.0
19187,37295,5.0916667,87.175,4.7166667,0.24166666,1.0916667,6613.0,26.0,128.0,85.0,10970.0
19189,10614,3.8333333,93.166664,0.9,0.56666666,1.0333333,2135.0,8.0,72.0,29.0,3726.0
19191,20884,2.02,95.4,0.76,0.24,1.34,5617.0,21.0,112.0,51.0,6263.0
19193,102530,16.832,72.092,3.836,2.048,2.948,18704.0,96.0,435.0,201.0,25926.0
19195,7563,2.4,95.566666,1.0,0.033333335,0.16666667,1596.0,7.0,38.0,35.0,2742.0
19197,12936,8.22,89.9,0.38,0.02,0.44,1996.0,6.0,70.0,34.0,4148.0
20001,13081,3.26,91.38,1.42,0.18,0.56,1570.0,0.0,104.0,0.0,4218.0
20003,7896,0.4,95.5,0.15,1.9,0.0,782.0,0.0,81.0,0.0,2929.0
20005,16633,2.35,89.05,3.95,0.45,0.25,2359.0,0.0,175.0,0.0,4906.0
20007,4770,3.0,93.35,0.45,0.45,0.35,291.0,0.0,37.0,0.0,2014.0
20009,27399,12.7375,83.7375,1.325,0.125,0.1625,2340.0,0.0,182.0,0.0,8608.0
20011,14812,1.98,91.34,3.02,1.02,0.84,1541.0,0.0,112.0,0.0,5023.0
20013,9880,3.7333333,83.433334,1.6,7.766667,0.6,1104.0,0.0,105.0,0.0,3262.0
20015,66092,4.453846,90.4,1.5846153,0.7846154,0.8,9181.0,0.0,705.0,0.0,22634.0
20017,2722,3.9,92.5,0.9,1.5,0.0,345.0,0.0,23.0,0.0,1123.0
20019,3520,1.6,87.5,0.6,5.3,0.0,212.0,0.0,25.0,0.0,1402.0
20021,20952,2.0833333,89.183334,0.48333332,3.65,0.38333333,2194.0,0.0,168.0,0.0,6766.0
20023,2682,6.5,90.9,0.0,0.0,1.2,224.0,0.0,22.0,0.0,1183.0
20025,2145,12.1,81.3,1.0,1.7,0.7,143.0,0.0,20.0,0.0,904.0
20027,8421,2.6,94.75,0.55,0.25,0.55,894.0,0.0,111.0,0.0,3177.0
20029,9339,3.025,93.95,0.3,0.225,0.675,920.0,0.0,101.0,0.0,3242.0
20031,8458,2.4,94.0,0.8,0.93333334,0.6,964.0,0.0,112.0,0.0,3489.0
20033,2010,4.3,94.7,0.0,0.0,0.5,126.0,0.0,28.0,0.0,762.0
20035,36079,9.9,81.69091,2.4545455,1.8090909,1.3090909,4273.0,0.0,302.0,0.0,9656.0
20037,39304,5.609091,87.27273,1.9181818,0.36363637,1.6272727,6179.0,0.0,421.0,0.0,10045.0
20039,2905,2.0,95.65,0.35,0.9,0.0,218.0,0.0,20.0,0.0,1260.0
20041,19516,4.5333333,91.7,0.6,1.0,0.33333334,2060.0,0.0,163.0,0.0,7126.0
20043,7859,2.3666666,90.566666,3.6,0.93333334,0.26666668,686.0,0.0,47.0,0.0,2976.0
20045,114967,5.440909,80.11818,4.0227275,2.5363636,4.0318184,40785.0,0.0,1424.0,0.0,17286.0
20047,2991,19.5,78.05,0.9,0.0,0.3,271.0,0.0,19.0,0.0,1141.0
20049,2683,3.8,91.5,0.8,1.7,0.4,195.0,0.0,26.0,0.0,1140.0
20051,28993,4.866667,91.78333,0.95,0.13333334,1.1166667,3737.0,0.0,305.0,0.0,9758.0
20053,6410,5.9,88.25,2.75,0.3,0.25,648.0,0.0,57.0,0.0,2148.0
20055,37133,46.0,46.308334,1.8833333,0.4,3.85,4325.0,0.0,239.0,0.0,7236.0
20057,34714,47.17143,47.914288,2.1,0.6571429,0.8857143,2947.0,0.0,165.0,0.0,5803.0
20059,25753,4.22,90.86,1.38,0.36,0.34,3690.0,0.0,308.0,0.0,8479.0
20061,36787,14.275,56.725,17.1875,0.8125,3.1,3983.0,0.0,297.0,0.0,5323.0
20063,2735,2.1,95.2,1.0,0.15,0.45,166.0,0.0,14.0,0.0,1291.0
20065,2593,2.55,90.2,2.85,0.3,1.0,228.0,0.0,29.0,0.0,1080.0
20067,7816,33.55,65.05,0.0,1.0,0.0,518.0,0.0,47.0,0.0,1936.0
20069,6065,14.8,84.65,0.0,0.0,0.15,341.0,0.0,36.0,0.0,1911.0
20071,1224,22.7,73.6,0.9,0.6,0.3,78.0,0.0,14.0,0.0,549.0
20073,6393,3.4,92.4,0.13333334,0.26666668,0.033333335,569.0,0.0,64.0,0.0,2444.0
20075,2586,33.7,64.7,0.0,0.2,0.0,141.0,0.0,20.0,0.0,698.0
20077,5861,6.5,90.36667,0.06666667,1.3333334,0.06666667,461.0,0.0,49.0,0.0,2168.0
20079,34835,12.066667,82.9,1.6666666,0.4,0.6666667,6747.0,0.0,380.0,0.0,10182.0
20081,4130,28.5,68.9,0.0,1.3,0.9,268.0,0.0,20.0,0.0,1122.0
20083,1939,7.3,89.0,0.0,0.0,2.4,154.0,0.0,16.0,0.0,875.0
20085,13400,4.4,83.7,0.7,6.3,0.5,1881.0,0.0,186.0,0.0,4517.0
20087,18898,2.35,94.325,0.45,0.675,0.025,3194.0,0.0,254.0,0.0,6334.0
20089,3038,2.5,95.65,0.05,0.35,0.35,212.0,0.0,29.0,0.0,1387.0
20091,566814,7.513386,80.720474,4.640945,0.24330708,4.43937,184259.0,0.0,7324.0,0.0,155631.0
20093,3952,30.0,66.2,0.9,0.1,0.3,267.0,0.0,24.0,0.0,1164.0
20095,7790,2.5333333,94.96667,0.16666667,0.8333333,0.0,752.0,0.0,67.0,0.0,3130.0
20097,2536,5.7,90.5,0.7,0.4,0.7,156.0,0.0,29.0,0.0,980.0
20099,21048,4.025,85.5875,3.275,1.075,0.275,2655.0,0.0,173.0,0.0,5735.0
20101,1674,6.1,92.4,0.4,0.3,0.0,115.0,0.0,18.0,0.0,762.0
20103,78227,6.0625,80.63125,7.6875,0.5375,1.4125,13886.0,0.0,994.0,0.0,21610.0
20105,3154,2.5,95.1,0.8,0.6,0.3,266.0,0.0,30.0,0.0,1283.0
20107,9528,2.05,94.7,0.6,1.1,0.35,896.0,0.0,102.0,0.0,4048.0
20109,2793,4.5,91.2,0.0,0.6,0.2,186.0,0.0,23.0,0.0,1249.0
20111,33462,17.425,75.425,1.95,0.2625,2.1125,6055.0,0.0,383.0,0.0,7550.0
20113,29252,5.4142857,90.78571,0.9142857,0.42857143,0.7,4134.0,0.0,340.0,0.0,9964.0
20115,12290,2.875,93.8,0.7,0.425,0.25,1516.0,0.0,130.0,0.0,4465.0
20117,10005,1.95,95.475,0.225,0.225,0.25,1259.0,0.0,126.0,0.0,3729.0
20119,4383,12.7,83.75,0.8,0.15,1.3,263.0,0.0,39.0,0.0,1523.0
20121,32688,2.8,93.5875,1.1875,0.55,0.3375,5247.0,0.0,382.0,0.0,12308.0
20123,6296,1.6,96.65,0.3,0.65,0.6,558.0,0.0,39.0,0.0,2504.0
20125,34184,7.230769,76.223076,7.4615383,2.646154,0.9307692,3228.0,0.0,267.0,0.0,9931.0
20127,5750,4.35,92.7,0.1,0.1,0.4,729.0,0.0,46.0,0.0,2124.0
20129,3106,20.5,74.2,0.9,0.5,0.2,150.0,0.0,14.0,0.0,1034.0
20131,10159,1.5,95.76667,0.8333333,0.56666666,0.3,927.0,0.0,93.0,0.0,4664.0
20133,16423,4.8,90.82,0.92,0.3,0.16,1796.0,0.0,111.0,0.0,4970.0
20135,3077,9.45,89.1,0.45,0.1,0.0,149.0,0.0,25.0,0.0,1339.0
20137,5590,5.0,89.8,2.5,0.4,0.4,364.0,0.0,44.0,0.0,2007.0
20139,16080,2.3,94.46,0.16,0.84,0.22,2136.0,0.0,194.0,0.0,5705.0
20141,3782,1.6,96.2,0.4,0.3,1.1,281.0,0.0,35.0,0.0,1629.0
20143,6048,2.9,94.75,0.35,0.15,0.0,506.0,0.0,75.0,0.0,2610.0
20145,6911,5.55,89.15,3.3,0.0,0.0,643.0,0.0,51.0,0.0,2045.0
20147,5501,2.2333333,94.6,0.36666667,0.3,0.2,318.0,0.0,45.0,0.0,2418.0
20149,22625,5.025,90.175,1.15,0.475,0.875,3313.0,0.0,318.0,0.0,9452.0
20151,9739,6.1666665,90.0,0.7,1.7666667,0.0,933.0,0.0,96.0,0.0,3108.0
20153,2545,4.6,93.2,0.4,0.4,0.1,214.0,0.0,29.0,0.0,1261.0
20155,64058,8.458823,85.22941,2.7705882,0.43529412,0.5411765,8886.0,0.0,612.0,0.0,18443.0
20157,4806,1.3333334,97.1,0.1,0.1,0.46666667,424.0,0.0,51.0,0.0,2182.0
20159,10014,9.9,85.26667,1.6333333,1.0,0.46666667,965.0,0.0,92.0,0.0,3262.0
20161,75022,8.253846,78.207695,5.6538463,0.3846154,4.4923077,12765.0,0.0,796.0,0.0,11610.0
20163,5186,2.75,94.85,0.3,0.3,0.5,339.0,0.0,35.0,0.0,2325.0
20165,3184,2.6,95.55,0.0,0.5,0.0,295.0,0.0,32.0,0.0,1350.0
20167,6988,2.2,93.75,1.1,0.2,0.0,600.0,0.0,77.0,0.0,2790.0
20169,55735,10.775,80.15,3.4,0.35833332,2.55,8214.0,0.0,595.0,0.0,15722.0
20171,4928,16.5,81.5,0.0,0.6,1.1,299.0,0.0,41.0,0.0,2014.0
20173,506529,14.877419,66.576614,10.603226,0.75725806,3.9120967,95870.0,0.0,5402.0,0.0,122416.0
20175,23274,57.22,35.64,2.96,0.78,2.68,1833.0,0.0,89.0,0.0,3372.0
20177,178792,12.667442,72.1093,8.472093,0.7651163,1.0372093,43015.0,0.0,2199.0,0.0,40443.0
20179,2531,3.55,94.55,0.05,1.3,0.0,147.0,0.0,16.0,0.0,1282.0
20181,6054,9.25,88.4,0.85,0.1,0.0,396.0,0.0,62.0,0.0,2269.0
20183,3740,1.8,95.9,0.45,0.0,0.2,336.0,0.0,30.0,0.0,1763.0
20185,4320,12.5,84.65,0.95,0.25,0.5,357.0,0.0,32.0,0.0,1645.0
20187,2149,35.5,60.4,1.0,0.5,0.2,148.0,0.0,14.0,0.0,614.0
20189,5772,30.5,67.05,0.9,0.4,0.2,237.0,0.0,34.0,0.0,1760.0
20191,23638,5.0333333,90.46667,0.78333336,1.4,0.23333333,2591.0,0.0,232.0,0.0,8105.0
20193,7925,5.2,92.45,1.2,0.2,0.1,625.0,0.0,55.0,0.0,3130.0
20195,2951,2.2,95.2,0.3,1.1,0.4,242.0,0.0,25.0,0.0,1363.0
20197,6997,2.6,94.65,0.15,0.35,0.3,964.0,0.0,93.0,0.0,2845.0
20199,1595,3.0,96.9,0.0,0.0,0.1,44.0,0.0,11.0,0.0,770.0
20201,5686,3.55,94.2,0.75,0.3,0.2,475.0,0.0,45.0,0.0,2363.0
20203,2204,29.3,68.5,0.0,0.1,0.3,149.0,0.0,11.0,0.0,808.0
20205,9061,2.825,93.175,0.15,0.475,0.65,723.0,0.0,78.0,0.0,3153.0
20207,3211,2.45,94.2,0.5,0.25,0.15,294.0,0.0,24.0,0.0,1228.0
20209,160806,27.976562,38.4875,27.321875,0.5984375,3.4,36788.0,0.0,1063.0,0.0,18934.0
21001,18852,1.4428571,94.78571,2.142857,0.18571429,0.27142859,1392.0,0.0,60.0,35.0,7276.0
21003,20355,2.35,94.7,1.35,0.0,0.6666667,1642.0,0.0,99.0,36.0,7586.0
21005,21761,1.86,94.48,1.6,0.02,0.54,3347.0,0.0,183.0,53.0,9657.0
21007,8256,1.4,93.566666,3.0,0.5,0.5,825.0,0.0,32.0,12.0,3356.0
21009,42925,2.65,91.32,3.94,0.22,0.56,5127.0,0.0,201.0,73.0,14654.0
21011,11978,1.4333333,94.6,2.3,0.06666667,0.0,1573.0,0.0,44.0,24.0,3986.0
21013,27950,0.42222223,95.13333,2.9222221,0.044444446,0.25555557,1789.0,0.0,78.0,37.0,8140.0
21015,124617,3.7666667,89.690475,2.790476,0.18095239,1.9571428,20897.0,0.0,981.0,264.0,44811.0
21017,20013,6.3,86.933334,5.9166665,0.0,0.11666667,3296.0,0.0,106.0,51.0,6190.0
21019,48917,1.7923077,92.91538,2.9846153,0.34615386,0.4076923,7083.0,0.0,287.0,76.0,14295.0
21021,29388,3.2714286,86.057144,6.9142857,0.028571429,0.82857144,5298.0,0.0,210.0,87.0,8872.0
21023,8425,1.6,98.26667,0.033333335,0.0,0.0,800.0,0.0,27.0,19.0,3398.0
21025,13591,0.3857143,97.37143,0.35714287,0.2,0.45714286,1301.0,0.0,52.0,43.0,4265.0
21027,20061,1.4,95.73333,1.7166667,0.0,0.083333336,2350.0,0.0,103.0,43.0,7701.0
21029,76961,1.7294117,94.91765,0.5294118,0.23529412,0.64117646,10551.0,0.0,563.0,142.0,30708.0
21031,12835,2.18,97.14,0.48,0.16,0.0,1079.0,0.0,63.0,20.0,4960.0
21033,12826,1.1666666,92.6,5.0,0.0,0.1,1433.0,0.0,58.0,31.0,4906.0
21035,38106,2.7555556,88.71111,4.477778,0.25555557,2.088889,5794.0,0.0,227.0,71.0,11351.0
21037,91475,2.112,90.936,4.112,0.048,0.972,19373.0,0.0,763.0,215.0,28482.0
21039,4984,2.3,94.73333,1.5,0.7,0.06666667,463.0,0.0,15.0,1.0,2159.0
21041,10830,4.6666665,91.2,2.1333334,0.23333333,0.033333335,1116.0,0.0,44.0,21.0,2954.0
21043,27326,1.3571428,96.942856,0.7285714,0.2,0.12857144,2642.0,0.0,107.0,61.0,8775.0
21045,15954,3.62,94.52,0.64,0.12,0.18,918.0,0.0,53.0,21.0,6179.0
21047,74159,6.366667,67.95556,20.211111,0.37222221,1.2944444,8296.0,0.0,348.0,139.0,15080.0
